Rentrée;Région académique;Académie;Département;Commune;UAI;Dénomination principale;Patronyme;Type d'établissement;Secteur;Nombre d'élèves dans une formation du second degré;Nombre d'élèves dans une formation du supérieur;Nombre d'élèves 2D externe;Nombre d'élèves 2D demi-pensionnaires;Nombre d'élèves 2D internes;Nombre d'élèves SUP externes;Nombre d'élèves SUP demi-pensionnaires;Nombre d'élèves SUP internes
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;ANNECY;0740105M;COLLEGE PRIVE;LA SALLE;COLLEGE;PRIVE;692;;0;692;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;CHAMONIX-MONT-BLANC;0740110T;COLLEGE PRIVE;JEANNE D'ARC;COLLEGE;PRIVE;213;;9;204;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;COLLONGES-SOUS-SALEVE;0740114X;COLLEGE PRIVE;SAINT VINCENT;COLLEGE;PRIVE;110;;6;104;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;ANNECY;0740124H;COLLEGE PRIVE;LA SALLE PRINGY;COLLEGE;PRIVE;884;;58;814;12;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;SAINT-JEOIRE;0740152N;LYCEE PROFESSIONNEL PRIVE;CECAM;LP;PRIVE;153;;36;81;36;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;BONNEVILLE;0740157U;COLLEGE;SAMIVEL;COLLEGE;PUBLIC;675;;266;409;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;VILLE-LA-GRAND;0740910M;COLLEGE;PAUL LANGEVIN;COLLEGE;PUBLIC;1053;;367;686;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;ANNECY;0741096P;COLLEGE;JACQUES PREVERT;COLLEGE;PUBLIC;656;;169;487;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;SCIONZIER;0741139L;COLLEGE;JEAN JACQUES GALLAY;COLLEGE;PUBLIC;823;;390;433;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;ANNECY;0741164N;LP LYCEE DES METIERS;LES CARILLONS;LP;PUBLIC;433;;177;201;55;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;THONES;0741187N;COLLEGE;LES ARAVIS;COLLEGE;PUBLIC;620;;35;585;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;SAINT-JULIEN-EN-GENEVOIS;0741282S;COLLEGE PRIVE;LA PRESENTATION DE MARIE;COLLEGE;PRIVE;615;;144;471;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;LA ROCHE-SUR-FORON;0741286W;LYCEE PROF PRIVE DES METIERS;SAINTE FAMILLE;LP;PRIVE;197;;32;124;41;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;RUMILLY;0741469V;LPO PR;DEMOTZ DE LA SALLE;LYCEE;PRIVE;404;;380;7;17;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;SILLINGY;0741488R;COLLEGE;LA MANDALLAZ;COLLEGE;PUBLIC;676;;57;619;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;HAUTE SAVOIE;SAINT-PIERRE-EN-FAUCIGNY;0741665H;COLLEGE;KARINE RUBY;COLLEGE;PUBLIC;651;;97;554;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;BOURGOIN-JALLIEU;0380008C;LYCEE GENERAL ET TECHNOLOGIQUE;L'OISELET;LYCEE;PUBLIC;1721;148;417;1253;51;82;66;0
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;CHARVIEU-CHAVAGNEUX;0380011F;COLLEGE;MARTIN LUTHER KING;COLLEGE;PUBLIC;498;;230;268;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;GIERES;0380025W;COLLEGE;LE CHAMANDIER;COLLEGE;PUBLIC;600;;79;521;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;GRENOBLE;0380028Z;LYCEE GENERAL;STENDHAL;LYCEE;PUBLIC;481;;316;148;17;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;MONESTIER-DE-CLERMONT;0380044S;COLLEGE;MARCEL CUYNAT;COLLEGE;PUBLIC;340;;21;319;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;MORESTEL;0380046U;COLLEGE;FRANCOIS AUGUSTE RAVIER;COLLEGE;PUBLIC;642;;116;526;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;SAINT-MARCELLIN;0380063M;LYCEE POLYVALENT;LA SAULAIE;LYCEE;PUBLIC;894;;82;786;26;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;LA TOUR-DU-PIN;0380278W;COLLEGE;LE CALLOUD;COLLEGE;PUBLIC;838;;192;646;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;PONT-DE-CHERUY;0381602K;LYCEE PROFESSIONNEL;L'ODYSSEE;LP;PUBLIC;330;;124;206;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;LA TRONCHE;0381630R;LYCEE POLYVALENT;UNITE SOINS ETUDES GRESIVAUDAN;LYCEE;PUBLIC;127;;127;0;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;GRENOBLE;0381666E;LYCEE GENERAL ET TECHNOL PR;PIERRE TERMIER;LYCEE;PRIVE;752;45;752;0;0;45;0;0
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;ENTRE-DEUX-GUIERS;0381692H;COLLEGE PRIVE;SAINT BRUNO;COLLEGE;PRIVE;298;;45;253;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;VOIRON;0381710C;COLLEGE PRIVE;SAINT JOSEPH;COLLEGE;PRIVE;707;;152;555;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;VIZILLE;0381779C;COLLEGE;LES MATTONS;COLLEGE;PUBLIC;770;;136;634;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;MOIRANS;0381908T;COLLEGE;LE VERGERON;COLLEGE;PUBLIC;481;;91;390;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;VIF;0382039K;COLLEGE;LE MASSEGU;COLLEGE;PUBLIC;639;;69;570;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;SAINT-MAURICE-L'EXIL;0382043P;COLLEGE;FREDERIC MISTRAL;COLLEGE;PUBLIC;723;;227;496;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;ECHIROLLES;0382044R;COLLEGE;PABLO PICASSO;COLLEGE;PUBLIC;367;;278;89;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;SAINT-ISMIER;0382100B;COLLEGE;GRESIVAUDAN;COLLEGE;PUBLIC;679;;30;649;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;CREMIEU;0382103E;COLLEGE;LAMARTINE;COLLEGE;PUBLIC;767;;63;704;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;SAINT-JEAN-DE-BOURNAY;0382265F;COLLEGE;FERNAND BOUVIER;COLLEGE;PUBLIC;822;;65;757;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;FONTANIL-CORNILLON;0382274R;LP LYCEE DES METIERS;FRANCOISE DOLTO;LP;PUBLIC;287;;253;0;34;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;LE PONT-DE-BEAUVOISIN;0382427G;COLLEGE;LE GUILLON;COLLEGE;PUBLIC;506;;55;451;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;SEYSSINS;0382431L;COLLEGE;MARC SANGNIER;COLLEGE;PUBLIC;532;;102;430;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;VOIRON;0382584C;COLLEGE PRIVE;NOTRE DAME DES VICTOIRES;COLLEGE;PRIVE;405;;45;360;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;VILLEFONTAINE;0382864G;COLLEGE;RENE  CASSIN;COLLEGE;PUBLIC;383;;213;170;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;MOIRANS;0383119J;LYCEE GENERAL ET TECHNOLOGIQUE;PIERRE BEGHIN;LYCEE;PUBLIC;930;15;930;0;0;15;0;0
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;VILLARD-BONNOT;0383263R;LYCEE GENERAL ET TECHNOLOGIQUE;MARIE REYNOARD;LYCEE;PUBLIC;901;;633;268;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;CHIRENS;0383454Y;COLLEGE;DES COLLINES;COLLEGE;PUBLIC;704;;51;653;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;ISERE;VILLEMOIRIEU;0383550C;LYCEE GEN.ET TECHNOL.PRIVE;JEAN-PAUL II;LYCEE;PRIVE;26;;4;22;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;ALBERTVILLE;0730006K;LYCEE PROFESSIONNEL;LE GRAND ARC;LP;PUBLIC;386;;127;157;102;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;BEAUFORT;0730007L;COLLEGE;LE BEAUFORTAIN;COLLEGE;PUBLIC;206;;12;159;35;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;CHALLES-LES-EAUX;0730012S;LP LYCEE DES METIERS;HOTELIER;LP;PUBLIC;285;;12;125;148;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;CHAMBERY;0730016W;LPO LYCEE DES METIERS;MONGE;LYCEE;PUBLIC;1407;351;0;1245;162;0;295;56
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;FRONTENEX;0730023D;COLLEGE;JOSEPH FONTANET;COLLEGE;PUBLIC;472;;69;403;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;LA MOTTE-SERVOLEX;0730028J;COLLEGE;DE BOIGNE;COLLEGE;PUBLIC;335;;101;234;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;SAINT-JEAN-DE-MAURIENNE;0730037U;LYCEE POLYVALENT;PAUL HEROULT;LYCEE;PUBLIC;1055;22;891;0;164;22;0;0
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;CHAMBERY;0730763H;LGT PRIVE LYCEE DES METIERS;SAINT AMBROISE;LYCEE;PRIVE;867;158;357;453;57;62;96;0
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;MOUTIERS;0730796U;COLLEGE PRIVE;SAINTE THERESE;COLLEGE;PRIVE;170;;35;107;28;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;CHAMBERY;0730855H;COLLEGE;BISSY;COLLEGE;PUBLIC;340;;194;146;0;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;SAINT-JEAN-DE-MAURIENNE;0730903K;COLLEGE;MAURIENNE;COLLEGE;PUBLIC;661;;386;256;19;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;AIX-LES-BAINS;0731040J;LYCEE GENERAL PRIVE;TOMER DEBORA;LYCEE;PRIVE;37;;0;18;19;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;CHAMBERY;0731043M;LP LYCEE DES METIERS;LA CARDINIERE;LP;PUBLIC;315;;117;141;57;;;
2020;AUVERGNE-RHONE-ALPES;GRENOBLE;SAVOIE;ALBERTVILLE;0731045P;ETAB.REGIONAL ENSEIGNT ADAPTE;LE MIRANTIN;EREA;PUBLIC;104;;4;58;42;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;LES ABYMES;9710003B;LYCEE GENERAL ET TECHNOLOGIQUE;BAIMBRIDGE;LYCEE;PUBLIC;1076;617;640;395;41;306;86;225
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;PETIT-BOURG;9710016R;COLLEGE;FELIX EBOUE;COLLEGE;PUBLIC;979;;559;420;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;SAINTE-ANNE;9710021W;COLLEGE;EUGENE YSSAP;COLLEGE;PUBLIC;889;;568;321;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;ANSE-BERTRAND;9710025A;COLLEGE;FERNAND BALIN;COLLEGE;PUBLIC;218;;67;151;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;SAINT-FRANCOIS;9710030F;COLLEGE;ALEXANDRE MACAL;COLLEGE;PUBLIC;660;;357;303;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;GOURBEYRE;9710034K;COLLEGE;RICHARD SAMUEL;COLLEGE;PUBLIC;223;;126;97;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;BASSE-TERRE;9710055H;LYCEE POLYVALENT PRIVE;PENSIONNAT DE VERSAILLES;LYCEE;PRIVE;263;23;136;127;0;21;2;0
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;POINTE-A-PITRE;9710062R;LYCEE GEN.ET TECHNOL.PRIVE;LA PERSEVERANCE MIXTE;LYCEE;PRIVE;181;58;44;137;0;57;1;0
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;CAPESTERRE-BELLE-EAU;9710406P;COLLEGE;GERMAIN SAINT-RUF;COLLEGE;PUBLIC;499;;499;0;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;CAPESTERRE-BELLE-EAU;9710418C;LP LYCEE DES METIERS;PAUL LACAVE;LP;PUBLIC;492;43;492;0;0;43;0;0
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;DESHAIES;9710643X;COLLEGE;FELIX ALADIN FLEMIN;COLLEGE;PUBLIC;255;;12;243;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;POINTE-A-PITRE;9710661S;COLLEGE;NESTOR DE KERMADEC;COLLEGE;PUBLIC;299;;195;104;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;BASSE-TERRE;9710775R;LYCEE PROFESSIONNEL PRIVE;LES PERSEVERANTS;LP;PRIVE;29;;29;0;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;BASSE-TERRE;9710884J;LPO LYCEE DES METIERS;RAOUL GEORGES NICOLO;LYCEE;PUBLIC;679;108;183;448;48;61;41;6
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;GRAND-BOURG;9710926E;COLLEGE;GRAND BOURG;COLLEGE;PUBLIC;311;;311;0;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;GRAND-BOURG;9711012Y;LYCEE POLYVALENT;HYACINTHE BASTARAUD;LYCEE;PUBLIC;458;;440;1;17;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;SAINT-MARTIN;9711023K;COLLEGE;SOUALIGA;COLLEGE;PUBLIC;555;;159;396;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;PORT-LOUIS;9711082Z;LYCEE POLYVALENT;NORD GRANDE TERRE;LYCEE;PUBLIC;944;154;698;208;38;132;14;8
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;SAINT-MARTIN;9711087E;COLLEGE;QUARTIER D'ORLEANS;COLLEGE;PUBLIC;466;;377;89;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;TERRE-DE-HAUT;9711155D;COLLEGE;ARCHIPEL DES SAINTES;COLLEGE;PUBLIC;87;;87;0;0;;;
2020;GUADELOUPE;GUADELOUPE;GUADELOUPE;LE MOULE;9711218X;COLLEGE;GUENETTE;COLLEGE;PUBLIC;628;;257;371;0;;;
2020;GUYANE;GUYANE;GUYANE;REMIRE-MONTJOLY;9730179G;COLLEGE;AUGUSTE DEDE;COLLEGE;PUBLIC;979;;533;446;0;;;
2020;GUYANE;GUYANE;GUYANE;REMIRE-MONTJOLY;9730196A;LYCEE GENERAL ET TECHNOLOGIQUE;LEON-GONTRAN DAMAS;LYCEE;PUBLIC;1107;102;609;498;0;78;24;0
2020;GUYANE;GUYANE;GUYANE;IRACOUBO;9730219A;COLLEGE;FERDINAND MADELEINE;COLLEGE;PUBLIC;176;;71;105;0;;;
2020;GUYANE;GUYANE;GUYANE;CAYENNE;9730328U;LYCEE POLYVALENT PRIVE;ANNE MARIE JAVOUHEY;LYCEE;PRIVE;557;2;556;1;0;2;0;0
2020;GUYANE;GUYANE;GUYANE;SAINT-LAURENT-DU-MARONI;9730329V;COLLEGE;PAUL JEAN-LOUIS;COLLEGE;PUBLIC;1178;;1127;51;0;;;
2020;GUYANE;GUYANE;GUYANE;MANA;9730373T;COLLEGE;PAULE BERTHELOT;COLLEGE;PUBLIC;533;;143;390;0;;;
2020;GUYANE;GUYANE;GUYANE;MACOURIA;9730374U;COLLEGE;ANTOINE SYLVERE FELIX;COLLEGE;PUBLIC;942;;591;350;1;;;
2020;GUYANE;GUYANE;GUYANE;GRAND-SANTI;9730380A;COLLEGE;ACHMAT KARTADINAMA;COLLEGE;PUBLIC;524;;434;90;0;;;
2020;GUYANE;GUYANE;GUYANE;PAPAICHTON;9730381B;COLLEGE;CAPITAINE CHARLES TAFANIER;COLLEGE;PUBLIC;200;;158;42;0;;;
2020;GUYANE;GUYANE;GUYANE;CAMOPI;9730451C;COLLEGE;PAUL SUITMAN;COLLEGE;PUBLIC;134;;134;0;0;;;
2020;GUYANE;GUYANE;GUYANE;KOUROU;9730483M;COLLEGE;JOSEPH HO TEN YOU;COLLEGE;PUBLIC;444;;337;107;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ANZIN;0590005K;LP LYCEE DES METIERS;PIERRE-JOSEPH FONTAINE;LP;PUBLIC;628;;373;255;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ANZIN;0590006L;COLLEGE;JULES FERRY;COLLEGE;PUBLIC;515;;385;130;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;PETITE-FORET;0590007M;COLLEGE;PIERRE GILLES DE GENNES;COLLEGE;PUBLIC;568;;193;375;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ARMENTIERES;0590010R;LYCEE GENERAL ET TECHNOLOGIQUE;PAUL HAZARD;LYCEE;PUBLIC;1083;182;185;896;2;85;96;1
2020;HAUTS-DE-FRANCE;LILLE;NORD;AULNOYE-AYMERIES;0590015W;LYCEE PROFESSIONNEL;PIERRE ET MARIE CURIE;LP;PUBLIC;512;;430;52;30;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;CAUDRY;0590046E;COLLEGE;JEAN MONNET;COLLEGE;PUBLIC;696;;174;522;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;DOUAI;0590068D;COLLEGE;JULES FERRY;COLLEGE;PUBLIC;622;;316;306;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;DUNKERQUE;0590072H;LGT LYCEE DES METIERS;DE L'EUROPE;LYCEE;PUBLIC;876;219;90;785;1;62;157;0
2020;HAUTS-DE-FRANCE;LILLE;NORD;HAZEBROUCK;0590101P;LYCEE GENERAL ET TECHNOLOGIQUE;DES FLANDRES;LYCEE;PUBLIC;1268;160;525;735;8;48;90;22
2020;HAUTS-DE-FRANCE;LILLE;NORD;HAZEBROUCK;0590103S;COLLEGE;FERNANDE BENOIST;COLLEGE;PUBLIC;600;;171;429;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;LAMBERSART;0590110Z;LYCEE GENERAL ET TECHNOLOGIQUE;JEAN PERRIN;LYCEE;PUBLIC;949;99;674;254;21;93;6;0
2020;HAUTS-DE-FRANCE;LILLE;NORD;LILLE;0590115E;COLLEGE;FRANKLIN;COLLEGE;PUBLIC;473;;124;349;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;MAUBEUGE;0590150T;COLLEGE;GUILLAUME BUDE;COLLEGE;PUBLIC;515;;138;377;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;MAUBEUGE;0590151U;COLLEGE;ERNEST COUTELLE;COLLEGE;PUBLIC;310;;79;231;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ONNAING;0590157A;COLLEGE;SAINT EXUPERY;COLLEGE;PUBLIC;464;;135;329;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ORCHIES;0590159C;COLLEGE;DU PEVELE;COLLEGE;PUBLIC;972;;146;826;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;DUNKERQUE;0590164H;COLLEGE;JEAN ZAY;COLLEGE;PUBLIC;287;;141;146;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ROUBAIX;0590183D;COLLEGE;MADAME DE SEVIGNE;COLLEGE;PUBLIC;384;;310;74;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ROUBAIX;0590185F;LPO LYCEE DES METIERS;JEAN MOULIN;LYCEE;PUBLIC;782;293;761;6;15;293;0;0
2020;HAUTS-DE-FRANCE;LILLE;NORD;ROUBAIX;0590186G;LP LYCEE DES METIERS;TURGOT;LP;PUBLIC;350;;263;87;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ROUBAIX;0590187H;LYCEE PROFESSIONNEL;LOUIS LOUCHEUR;LP;PUBLIC;196;;182;14;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ROUBAIX;0590189K;LYCEE PROFESSIONNEL;LAVOISIER;LP;PUBLIC;372;;367;5;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;DUNKERQUE;0590200X;COLLEGE;ROBESPIERRE;COLLEGE;PUBLIC;409;;330;79;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;TOURCOING;0590217R;LP LYCEE DES METIERS;SEVIGNE;LP;PUBLIC;695;;510;167;18;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;DOUAI;0590265T;LYCEE PROFESSIONNEL;EDMOND LABBE;LP;PUBLIC;382;;325;57;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;LILLE;0590266U;LP LYCEE DES METIERS;CESAR BAGGIO;LP;PUBLIC;476;;362;104;10;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;VALENCIENNES;0592715F;COLLEGE;CHARLES EISEN;COLLEGE;PUBLIC;513;;58;455;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;SECLIN;0592833J;LYCEE PROFESSIONNEL;LES HAUTS DE FLANDRE;LP;PUBLIC;480;;102;378;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ROUBAIX;0592886S;COLLEGE PRIVE;PASCAL;COLLEGE;PRIVE;483;;396;87;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;LILLE;0592890W;COLLEGE PRIVE;SAINT JOSEPH;COLLEGE;PRIVE;412;;269;143;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;LA MADELEINE;0592896C;COLLEGE PRIVE;SAINT JEAN;COLLEGE;PRIVE;582;;114;468;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ROUBAIX;0592907P;COLLEGE PRIVE;SAINT MICHEL;COLLEGE;PRIVE;577;;552;25;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;SAINT-ANDRE-LEZ-LILLE;0592911U;COLLEGE PRIVE;SAINT JOSEPH;COLLEGE;PRIVE;375;;148;227;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;CASSEL;0592925J;COLLEGE PRIVE;SAINTE MARIE;COLLEGE;PRIVE;67;;0;16;51;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;AVESNES-SUR-HELPE;0592929N;LYCEE GEN.ET TECHNOL.PRIVE;SAINTE THERESE;LYCEE;PRIVE;109;;48;61;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;DOUAI;0592941B;COLLEGE PRIVE;DE LA SAINTE UNION;COLLEGE;PRIVE;593;;279;314;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ROUBAIX;0592964B;LYCEE PROFESSIONNEL PRIVE;LEONARD DE VINCI;LP;PRIVE;167;;112;55;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;LILLE;0593007Y;LYC GEN TECH PRIVE DES METIERS;FREDERIC OZANAM;LYCEE;PRIVE;741;774;254;487;0;774;0;0
2020;HAUTS-DE-FRANCE;LILLE;NORD;CAMBRAI;0593061G;LYC POLYVAL PRIVE DES METIERS;SAINT LUC;LYCEE;PRIVE;1134;362;836;264;34;342;1;19
2020;HAUTS-DE-FRANCE;LILLE;NORD;LAMBERSART;0593106F;LYCEE GENERAL PRIVE;SAINTE ODILE;LYCEE;PRIVE;406;4;214;192;0;4;0;0
2020;HAUTS-DE-FRANCE;LILLE;NORD;TOURCOING;0593139S;LYCEE GENERAL PRIVE;SACRE COEUR;LYCEE;PRIVE;1005;;454;551;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;TOURCOING;0593149C;COLLEGE PRIVE;CHARLES DE FOUCAULD;COLLEGE;PRIVE;451;;262;189;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;WORMHOUT;0593163T;COLLEGE PRIVE;NOTRE-DAME;COLLEGE;PRIVE;246;;37;209;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;FOURMIES;0593252P;COLLEGE;LEO LAGRANGE;COLLEGE;PUBLIC;408;;180;228;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;FACHES-THUMESNIL;0593476H;COLLEGE;JEAN MERMOZ;COLLEGE;PUBLIC;420;;130;290;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;LALLAING;0593482P;COLLEGE;FREDERIC JOLIOT-CURIE;COLLEGE;PUBLIC;363;;116;247;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;MASNY;0593483R;COLLEGE;ROBERT DESNOS;COLLEGE;PUBLIC;448;;199;249;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;DUNKERQUE;0593663L;COLLEGE;JEAN DECONINCK;COLLEGE;PUBLIC;488;;188;300;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;DUNKERQUE;0593666P;COLLEGE;GASPARD MALO;COLLEGE;PUBLIC;557;;179;378;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;ROUBAIX;0593667R;COLLEGE;ROSA PARKS;COLLEGE;PUBLIC;624;;415;209;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;AULNOY-LEZ-VALENCIENNES;0593673X;COLLEGE;MADAME D'EPINAY;COLLEGE;PUBLIC;457;;170;287;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;DUNKERQUE;0594278E;LYCEE GEN. ET TECHNOL. PRIVE;E.P.I.D.;LYCEE;PRIVE;212;140;1;211;0;1;139;0
2020;HAUTS-DE-FRANCE;LILLE;NORD;DENAIN;0594299C;COLLEGE;TURGOT;COLLEGE;PUBLIC;428;;366;62;0;;;
2020;HAUTS-DE-FRANCE;LILLE;NORD;TRELON;0594308M;COLLEGE;DENIS SAURAT;COLLEGE;PUBLIC;294;;103;191;0;;;
